year,round,race,surname,forename,lap,position,time,milliseconds
2019,2,"Bahrain Grand Prix","Stroll","Lance",8,18,"1:38.413",98413
2019,2,"Bahrain Grand Prix","Stroll","Lance",9,18,"1:39.268",99268
2019,2,"Bahrain Grand Prix","Stroll","Lance",10,18,"1:38.382",98382
2019,2,"Bahrain Grand Prix","Stroll","Lance",11,18,"1:38.278",98278
2019,2,"Bahrain Grand Prix","Stroll","Lance",12,18,"1:38.210",98210
2019,2,"Bahrain Grand Prix","Stroll","Lance",13,18,"1:38.493",98493
2019,2,"Bahrain Grand Prix","Stroll","Lance",14,18,"1:38.406",98406
2019,2,"Bahrain Grand Prix","Stroll","Lance",15,18,"1:38.971",98971
2019,2,"Bahrain Grand Prix","Stroll","Lance",16,18,"1:38.779",98779
2019,2,"Bahrain Grand Prix","Stroll","Lance",17,18,"1:39.144",99144
2019,2,"Bahrain Grand Prix","Stroll","Lance",18,18,"1:39.148",99148
2019,2,"Bahrain Grand Prix","Stroll","Lance",19,18,"1:40.366",100366
2019,2,"Bahrain Grand Prix","Stroll","Lance",20,18,"1:39.513",99513
2019,2,"Bahrain Grand Prix","Stroll","Lance",21,18,"1:39.731",99731
2019,2,"Bahrain Grand Prix","Stroll","Lance",22,18,"1:40.297",100297
2019,2,"Bahrain Grand Prix","Stroll","Lance",23,19,"1:43.367",103367
2019,2,"Bahrain Grand Prix","Stroll","Lance",24,19,"2:01.811",121811
2019,2,"Bahrain Grand Prix","Stroll","Lance",25,18,"1:37.586",97586
2019,2,"Bahrain Grand Prix","Stroll","Lance",26,18,"1:37.854",97854
2019,2,"Bahrain Grand Prix","Stroll","Lance",27,18,"1:37.757",97757
2019,2,"Bahrain Grand Prix","Stroll","Lance",28,17,"1:37.980",97980
2019,2,"Bahrain Grand Prix","Stroll","Lance",29,17,"1:37.914",97914
2019,2,"Bahrain Grand Prix","Stroll","Lance",30,17,"1:38.729",98729
2019,2,"Bahrain Grand Prix","Stroll","Lance",31,17,"1:37.037",97037
2019,2,"Bahrain Grand Prix","Stroll","Lance",32,17,"1:37.822",97822
2019,2,"Bahrain Grand Prix","Stroll","Lance",33,17,"1:37.625",97625
2019,2,"Bahrain Grand Prix","Stroll","Lance",34,17,"1:38.703",98703
2019,2,"Bahrain Grand Prix","Stroll","Lance",35,17,"1:37.719",97719
2019,2,"Bahrain Grand Prix","Stroll","Lance",36,17,"1:38.384",98384
2019,2,"Bahrain Grand Prix","Stroll","Lance",37,16,"1:38.671",98671
2019,2,"Bahrain Grand Prix","Stroll","Lance",38,16,"1:38.290",98290
2019,2,"Bahrain Grand Prix","Stroll","Lance",39,16,"1:37.340",97340
2019,2,"Bahrain Grand Prix","Stroll","Lance",40,16,"1:37.908",97908
2019,2,"Bahrain Grand Prix","Stroll","Lance",41,16,"1:38.103",98103
2019,2,"Bahrain Grand Prix","Stroll","Lance",42,16,"1:40.301",100301
2019,2,"Bahrain Grand Prix","Stroll","Lance",43,16,"1:38.487",98487
2019,2,"Bahrain Grand Prix","Stroll","Lance",44,16,"1:39.068",99068
2019,2,"Bahrain Grand Prix","Stroll","Lance",45,16,"1:38.024",98024
2019,2,"Bahrain Grand Prix","Stroll","Lance",46,16,"1:37.987",97987
2019,2,"Bahrain Grand Prix","Stroll","Lance",47,16,"1:38.245",98245
2019,2,"Bahrain Grand Prix","Stroll","Lance",48,16,"1:38.199",98199
2019,2,"Bahrain Grand Prix","Stroll","Lance",49,16,"1:38.219",98219
2019,2,"Bahrain Grand Prix","Stroll","Lance",50,16,"1:38.363",98363
2019,2,"Bahrain Grand Prix","Stroll","Lance",51,16,"1:38.576",98576
2019,2,"Bahrain Grand Prix","Stroll","Lance",52,16,"1:38.470",98470
2019,2,"Bahrain Grand Prix","Stroll","Lance",53,16,"1:38.887",98887
2019,2,"Bahrain Grand Prix","Stroll","Lance",54,14,"2:11.191",131191
2019,2,"Bahrain Grand Prix","Stroll","Lance",55,14,"2:14.128",134128
2019,2,"Bahrain Grand Prix","Stroll","Lance",56,14,"1:47.007",107007
2019,2,"Bahrain Grand Prix","Verstappen","Max",1,5,"1:41.170",101170
2019,2,"Bahrain Grand Prix","Verstappen","Max",2,5,"1:38.718",98718
2019,2,"Bahrain Grand Prix","Verstappen","Max",3,5,"1:38.747",98747
2019,2,"Bahrain Grand Prix","Verstappen","Max",4,5,"1:38.408",98408
2019,2,"Bahrain Grand Prix","Verstappen","Max",5,5,"1:37.871",97871
2019,2,"Bahrain Grand Prix","Verstappen","Max",6,5,"1:37.649",97649
2019,2,"Bahrain Grand Prix","Verstappen","Max",7,5,"1:37.303",97303
2019,2,"Bahrain Grand Prix","Verstappen","Max",8,5,"1:37.659",97659
2019,2,"Bahrain Grand Prix","Verstappen","Max",9,5,"1:37.489",97489
2019,2,"Bahrain Grand Prix","Verstappen","Max",10,5,"1:37.650",97650
2019,2,"Bahrain Grand Prix","Verstappen","Max",11,5,"1:40.633",100633
2019,2,"Bahrain Grand Prix","Verstappen","Max",12,8,"1:56.420",116420
2019,2,"Bahrain Grand Prix","Verstappen","Max",13,5,"1:35.387",95387
2019,2,"Bahrain Grand Prix","Verstappen","Max",14,6,"1:37.277",97277
2019,2,"Bahrain Grand Prix","Verstappen","Max",15,6,"1:36.197",96197
2019,2,"Bahrain Grand Prix","Verstappen","Max",16,6,"1:36.911",96911
2019,2,"Bahrain Grand Prix","Verstappen","Max",17,6,"1:36.752",96752
2019,2,"Bahrain Grand Prix","Verstappen","Max",18,5,"1:36.914",96914
2019,2,"Bahrain Grand Prix","Verstappen","Max",19,5,"1:36.706",96706
2019,2,"Bahrain Grand Prix","Verstappen","Max",20,5,"1:37.067",97067
2019,2,"Bahrain Grand Prix","Verstappen","Max",21,5,"1:36.661",96661
2019,2,"Bahrain Grand Prix","Verstappen","Max",22,5,"1:37.138",97138
2019,2,"Bahrain Grand Prix","Verstappen","Max",23,5,"1:37.399",97399
2019,2,"Bahrain Grand Prix","Verstappen","Max",24,5,"1:37.482",97482
2019,2,"Bahrain Grand Prix","Verstappen","Max",25,5,"1:37.677",97677
2019,2,"Bahrain Grand Prix","Verstappen","Max",26,5,"1:37.626",97626
2019,2,"Bahrain Grand Prix","Verstappen","Max",27,5,"1:38.020",98020
2019,2,"Bahrain Grand Prix","Verstappen","Max",28,5,"1:37.944",97944
2019,2,"Bahrain Grand Prix","Verstappen","Max",29,5,"1:37.844",97844
2019,2,"Bahrain Grand Prix","Verstappen","Max",30,5,"1:38.541",98541
2019,2,"Bahrain Grand Prix","Verstappen","Max",31,5,"1:38.847",98847
2019,2,"Bahrain Grand Prix","Verstappen","Max",32,5,"1:41.540",101540
2019,2,"Bahrain Grand Prix","Verstappen","Max",33,6,"1:59.409",119409
2019,2,"Bahrain Grand Prix","Verstappen","Max",34,5,"1:36.440",96440
2019,2,"Bahrain Grand Prix","Verstappen","Max",35,5,"1:35.354",95354
2019,2,"Bahrain Grand Prix","Verstappen","Max",36,5,"1:36.435",96435
2019,2,"Bahrain Grand Prix","Verstappen","Max",37,5,"1:36.181",96181
2019,2,"Bahrain Grand Prix","Verstappen","Max",38,5,"1:36.076",96076
2019,2,"Bahrain Grand Prix","Verstappen","Max",39,4,"1:36.360",96360
2019,2,"Bahrain Grand Prix","Verstappen","Max",40,4,"1:36.240",96240
2019,2,"Bahrain Grand Prix","Verstappen","Max",41,4,"1:36.205",96205
2019,2,"Bahrain Grand Prix","Verstappen","Max",42,4,"1:36.194",96194
2019,2,"Bahrain Grand Prix","Verstappen","Max",43,4,"1:36.101",96101
2019,2,"Bahrain Grand Prix","Verstappen","Max",44,4,"1:35.947",95947
2019,2,"Bahrain Grand Prix","Verstappen","Max",45,4,"1:35.777",95777
2019,2,"Bahrain Grand Prix","Verstappen","Max",46,4,"1:35.943",95943
2019,2,"Bahrain Grand Prix","Verstappen","Max",47,4,"1:35.311",95311
2019,2,"Bahrain Grand Prix","Verstappen","Max",48,4,"1:35.719",95719
2019,2,"Bahrain Grand Prix","Verstappen","Max",49,4,"1:36.551",96551
2019,2,"Bahrain Grand Prix","Verstappen","Max",50,4,"1:35.970",95970
2019,2,"Bahrain Grand Prix","Verstappen","Max",51,4,"1:36.032",96032
2019,2,"Bahrain Grand Prix","Verstappen","Max",52,4,"1:36.069",96069
2019,2,"Bahrain Grand Prix","Verstappen","Max",53,4,"1:36.011",96011
2019,2,"Bahrain Grand Prix","Verstappen","Max",54,4,"1:36.232",96232
2019,2,"Bahrain Grand Prix","Verstappen","Max",55,4,"1:59.056",119056
2019,2,"Bahrain Grand Prix","Verstappen","Max",56,4,"2:11.832",131832
2019,2,"Bahrain Grand Prix","Verstappen","Max",57,4,"2:10.611",130611
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",1,1,"1:37.542",97542
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",2,1,"1:36.605",96605
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",3,1,"1:36.961",96961
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",4,1,"1:37.329",97329
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",5,1,"1:37.554",97554
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",6,2,"1:38.630",98630
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",7,2,"1:37.550",97550
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",8,2,"1:37.696",97696
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",9,2,"1:37.618",97618
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",10,2,"1:37.831",97831
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",11,2,"1:37.809",97809
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",12,2,"1:37.651",97651
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",13,2,"1:37.803",97803
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",14,1,"1:40.434",100434
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",15,4,"1:55.111",115111
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",16,3,"1:35.184",95184
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",17,3,"1:35.297",95297
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",18,3,"1:35.652",95652
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",19,3,"1:35.547",95547
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",20,3,"1:36.120",96120
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",21,3,"1:36.178",96178
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",22,3,"1:36.495",96495
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",23,2,"1:36.015",96015
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",24,2,"1:36.728",96728
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",25,2,"1:36.277",96277
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",26,2,"1:36.283",96283
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",27,2,"1:37.251",97251
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",28,2,"1:37.149",97149
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",29,2,"1:36.935",96935
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",30,2,"1:36.899",96899
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",31,2,"1:37.160",97160
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",32,2,"1:36.971",96971
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",33,2,"1:37.008",97008
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",34,2,"1:36.827",96827
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",35,2,"1:40.527",100527
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",36,3,"1:53.846",113846
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",37,2,"1:34.918",94918
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",38,4,"2:03.493",123493
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",39,9,"2:06.012",126012
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",40,8,"1:35.930",95930
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",41,6,"1:35.043",95043
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",42,6,"1:36.012",96012
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",43,5,"1:34.895",94895
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",44,5,"1:36.102",96102
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",45,5,"1:35.679",95679
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",46,5,"1:35.766",95766
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",47,5,"1:35.720",95720
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",48,5,"1:35.842",95842
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",49,5,"1:36.063",96063
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",50,5,"1:36.077",96077
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",51,5,"1:36.425",96425
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",52,5,"1:35.764",95764
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",53,5,"1:36.194",96194
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",54,5,"1:36.263",96263
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",55,5,"2:10.492",130492
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",56,5,"2:13.029",133029
2019,2,"Bahrain Grand Prix","Vettel","Sebastian",57,5,"2:01.171",121171
2019,3,"Chinese Grand Prix","Albon","Alexander",1,18,"2:08.468",128468
2019,3,"Chinese Grand Prix","Albon","Alexander",2,18,"1:43.535",103535
2019,3,"Chinese Grand Prix","Albon","Alexander",3,17,"1:41.082",101082
2019,3,"Chinese Grand Prix","Albon","Alexander",4,16,"1:40.795",100795
2019,3,"Chinese Grand Prix","Albon","Alexander",5,15,"1:41.715",101715
2019,3,"Chinese Grand Prix","Albon","Alexander",6,15,"1:41.135",101135
2019,3,"Chinese Grand Prix","Albon","Alexander",7,14,"1:42.145",102145
2019,3,"Chinese Grand Prix","Albon","Alexander",8,14,"1:41.330",101330
2019,3,"Chinese Grand Prix","Albon","Alexander",9,12,"1:40.997",100997
2019,3,"Chinese Grand Prix","Albon","Alexander",10,12,"1:40.676",100676
2019,3,"Chinese Grand Prix","Albon","Alexander",11,12,"1:40.846",100846
2019,3,"Chinese Grand Prix","Albon","Alexander",12,11,"1:40.754",100754
2019,3,"Chinese Grand Prix","Albon","Alexander",13,11,"1:40.632",100632
2019,3,"Chinese Grand Prix","Albon","Alexander",14,11,"1:40.705",100705
2019,3,"Chinese Grand Prix","Albon","Alexander",15,11,"1:41.029",101029
2019,3,"Chinese Grand Prix","Albon","Alexander",16,11,"1:40.938",100938
2019,3,"Chinese Grand Prix","Albon","Alexander",17,11,"1:41.456",101456
2019,3,"Chinese Grand Prix","Albon","Alexander",18,11,"1:41.552",101552
2019,3,"Chinese Grand Prix","Albon","Alexander",19,11,"1:45.813",105813
2019,3,"Chinese Grand Prix","Albon","Alexander",20,16,"1:57.695",117695
2019,3,"Chinese Grand Prix","Albon","Alexander",21,14,"1:39.062",99062
2019,3,"Chinese Grand Prix","Albon","Alexander",22,14,"1:38.901",98901
2019,3,"Chinese Grand Prix","Albon","Alexander",23,14,"1:39.662",99662
2019,3,"Chinese Grand Prix","Albon","Alexander",24,14,"1:39.572",99572
2019,3,"Chinese Grand Prix","Albon","Alexander",25,13,"1:40.107",100107
2019,3,"Chinese Grand Prix","Albon","Alexander",26,12,"1:40.603",100603
2019,3,"Chinese Grand Prix","Albon","Alexander",27,12,"1:39.865",99865
2019,3,"Chinese Grand Prix","Albon","Alexander",28,12,"1:39.705",99705
2019,3,"Chinese Grand Prix","Albon","Alexander",29,12,"1:39.523",99523
2019,3,"Chinese Grand Prix","Albon","Alexander",30,11,"1:39.234",99234
2019,3,"Chinese Grand Prix","Albon","Alexander",31,11,"1:39.399",99399
2019,3,"Chinese Grand Prix","Albon","Alexander",32,11,"1:39.745",99745
2019,3,"Chinese Grand Prix","Albon","Alexander",33,11,"1:39.670",99670
2019,3,"Chinese Grand Prix","Albon","Alexander",34,11,"1:39.204",99204
2019,3,"Chinese Grand Prix","Albon","Alexander",35,10,"1:39.530",99530
2019,3,"Chinese Grand Prix","Albon","Alexander",36,10,"1:39.542",99542
2019,3,"Chinese Grand Prix","Albon","Alexander",37,10,"1:39.629",99629
2019,3,"Chinese Grand Prix","Albon","Alexander",38,10,"1:39.262",99262
2019,3,"Chinese Grand Prix","Albon","Alexander",39,10,"1:39.426",99426
2019,3,"Chinese Grand Prix","Albon","Alexander",40,10,"1:39.388",99388
2019,3,"Chinese Grand Prix","Albon","Alexander",41,10,"1:39.257",99257
2019,3,"Chinese Grand Prix","Albon","Alexander",42,10,"1:39.414",99414
2019,3,"Chinese Grand Prix","Albon","Alexander",43,10,"1:39.371",99371
2019,3,"Chinese Grand Prix","Albon","Alexander",44,10,"1:39.587",99587
2019,3,"Chinese Grand Prix","Albon","Alexander",45,10,"1:40.559",100559
2019,3,"Chinese Grand Prix","Albon","Alexander",46,10,"1:39.853",99853
2019,3,"Chinese Grand Prix","Albon","Alexander",47,10,"1:40.853",100853
2019,3,"Chinese Grand Prix","Albon","Alexander",48,10,"1:40.279",100279
2019,3,"Chinese Grand Prix","Albon","Alexander",49,10,"1:38.946",98946
2019,3,"Chinese Grand Prix","Albon","Alexander",50,10,"1:39.451",99451
2019,3,"Chinese Grand Prix","Albon","Alexander",51,10,"1:39.250",99250
2019,3,"Chinese Grand Prix","Albon","Alexander",52,10,"1:40.508",100508
2019,3,"Chinese Grand Prix","Albon","Alexander",53,10,"1:39.760",99760
2019,3,"Chinese Grand Prix","Albon","Alexander",54,10,"1:39.183",99183
2019,3,"Chinese Grand Prix","Albon","Alexander",55,10,"1:40.057",100057
2019,3,"Chinese Grand Prix","Bottas","Valtteri",1,2,"1:48.391",108391
2019,3,"Chinese Grand Prix","Bottas","Valtteri",2,2,"1:47.756",107756
2019,3,"Chinese Grand Prix","Bottas","Valtteri",3,2,"1:38.543",98543
2019,3,"Chinese Grand Prix","Bottas","Valtteri",4,2,"1:38.638",98638
2019,3,"Chinese Grand Prix","Bottas","Valtteri",5,2,"1:38.742",98742
2019,3,"Chinese Grand Prix","Bottas","Valtteri",6,2,"1:38.698",98698
2019,3,"Chinese Grand Prix","Bottas","Valtteri",7,2,"1:38.933",98933
2019,3,"Chinese Grand Prix","Bottas","Valtteri",8,2,"1:38.730",98730
2019,3,"Chinese Grand Prix","Bottas","Valtteri",9,2,"1:38.641",98641
2019,3,"Chinese Grand Prix","Bottas","Valtteri",10,2,"1:38.300",98300
2019,3,"Chinese Grand Prix","Bottas","Valtteri",11,2,"1:38.730",98730
2019,3,"Chinese Grand Prix","Bottas","Valtteri",12,2,"1:39.224",99224
2019,3,"Chinese Grand Prix","Bottas","Valtteri",13,2,"1:38.903",98903
2019,3,"Chinese Grand Prix","Bottas","Valtteri",14,2,"1:39.099",99099
2019,3,"Chinese Grand Prix","Bottas","Valtteri",15,2,"1:38.939",98939
2019,3,"Chinese Grand Prix","Bottas","Valtteri",16,2,"1:39.286",99286
2019,3,"Chinese Grand Prix","Bottas","Valtteri",17,2,"1:39.195",99195
2019,3,"Chinese Grand Prix","Bottas","Valtteri",18,2,"1:39.288",99288
2019,3,"Chinese Grand Prix","Bottas","Valtteri",19,2,"1:39.294",99294
2019,3,"Chinese Grand Prix","Bottas","Valtteri",20,2,"1:39.241",99241
2019,3,"Chinese Grand Prix","Bottas","Valtteri",21,2,"1:43.863",103863
2019,3,"Chinese Grand Prix","Bottas","Valtteri",22,3,"1:55.432",115432
2019,3,"Chinese Grand Prix","Bottas","Valtteri",23,2,"1:36.690",96690
2019,3,"Chinese Grand Prix","Bottas","Valtteri",24,2,"1:36.558",96558
2019,3,"Chinese Grand Prix","Bottas","Valtteri",25,2,"1:36.740",96740
2019,3,"Chinese Grand Prix","Bottas","Valtteri",26,2,"1:37.398",97398
2019,3,"Chinese Grand Prix","Bottas","Valtteri",27,2,"1:37.560",97560
2019,3,"Chinese Grand Prix","Bottas","Valtteri",28,2,"1:37.461",97461
2019,3,"Chinese Grand Prix","Bottas","Valtteri",29,2,"1:37.607",97607
2019,3,"Chinese Grand Prix","Bottas","Valtteri",30,2,"1:37.535",97535
2019,3,"Chinese Grand Prix","Bottas","Valtteri",31,2,"1:37.778",97778
2019,3,"Chinese Grand Prix","Bottas","Valtteri",32,2,"1:37.804",97804
2019,3,"Chinese Grand Prix","Bottas","Valtteri",33,2,"1:38.121",98121
2019,3,"Chinese Grand Prix","Bottas","Valtteri",34,2,"1:37.791",97791
2019,3,"Chinese Grand Prix","Bottas","Valtteri",35,2,"1:37.298",97298
2019,3,"Chinese Grand Prix","Bottas","Valtteri",36,2,"1:41.470",101470
2019,3,"Chinese Grand Prix","Bottas","Valtteri",37,3,"1:56.223",116223
2019,3,"Chinese Grand Prix","Bottas","Valtteri",38,3,"1:34.872",94872
2019,3,"Chinese Grand Prix","Bottas","Valtteri",39,2,"1:37.212",97212
2019,3,"Chinese Grand Prix","Bottas","Valtteri",40,2,"1:37.116",97116
2019,3,"Chinese Grand Prix","Bottas","Valtteri",41,2,"1:36.791",96791
2019,3,"Chinese Grand Prix","Bottas","Valtteri",42,2,"1:37.043",97043
2019,3,"Chinese Grand Prix","Bottas","Valtteri",43,2,"1:36.818",96818
2019,3,"Chinese Grand Prix","Bottas","Valtteri",44,2,"1:35.938",95938
2019,3,"Chinese Grand Prix","Bottas","Valtteri",45,2,"1:35.921",95921
2019,3,"Chinese Grand Prix","Bottas","Valtteri",46,2,"1:35.829",95829
2019,3,"Chinese Grand Prix","Bottas","Valtteri",47,2,"1:36.338",96338
2019,3,"Chinese Grand Prix","Bottas","Valtteri",48,2,"1:36.655",96655
2019,3,"Chinese Grand Prix","Bottas","Valtteri",49,2,"1:36.240",96240
2019,3,"Chinese Grand Prix","Bottas","Valtteri",50,2,"1:36.518",96518
2019,3,"Chinese Grand Prix","Bottas","Valtteri",51,2,"1:36.583",96583
2019,3,"Chinese Grand Prix","Bottas","Valtteri",52,2,"1:36.633",96633
2019,3,"Chinese Grand Prix","Bottas","Valtteri",53,2,"1:36.878",96878
2019,3,"Chinese Grand Prix","Bottas","Valtteri",54,2,"1:36.896",96896
2019,3,"Chinese Grand Prix","Bottas","Valtteri",55,2,"1:36.306",96306
2019,3,"Chinese Grand Prix","Bottas","Valtteri",56,2,"1:36.415",96415
2019,3,"Chinese Grand Prix","Gasly","Pierre",1,6,"1:54.122",114122
2019,3,"Chinese Grand Prix","Gasly","Pierre",2,6,"1:47.409",107409
2019,3,"Chinese Grand Prix","Gasly","Pierre",3,6,"1:39.821",99821
2019,3,"Chinese Grand Prix","Gasly","Pierre",4,6,"1:39.988",99988
2019,3,"Chinese Grand Prix","Gasly","Pierre",5,6,"1:39.720",99720
2019,3,"Chinese Grand Prix","Gasly","Pierre",6,6,"1:39.970",99970
2019,3,"Chinese Grand Prix","Gasly","Pierre",7,6,"1:39.871",99871
2019,3,"Chinese Grand Prix","Gasly","Pierre",8,6,"1:39.807",99807
2019,3,"Chinese Grand Prix","Gasly","Pierre",9,6,"1:39.727",99727
2019,3,"Chinese Grand Prix","Gasly","Pierre",10,6,"1:39.720",99720
2019,3,"Chinese Grand Prix","Gasly","Pierre",11,6,"1:39.872",99872
2019,3,"Chinese Grand Prix","Gasly","Pierre",12,6,"1:40.170",100170
2019,3,"Chinese Grand Prix","Gasly","Pierre",13,6,"1:39.998",99998
2019,3,"Chinese Grand Prix","Gasly","Pierre",14,6,"1:39.905",99905
2019,3,"Chinese Grand Prix","Gasly","Pierre",15,6,"1:39.923",99923
2019,3,"Chinese Grand Prix","Gasly","Pierre",16,6,"1:40.032",100032
2019,3,"Chinese Grand Prix","Gasly","Pierre",17,6,"1:40.014",100014
2019,3,"Chinese Grand Prix","Gasly","Pierre",18,5,"1:40.417",100417
2019,3,"Chinese Grand Prix","Gasly","Pierre",19,4,"1:44.356",104356
2019,3,"Chinese Grand Prix","Gasly","Pierre",20,8,"1:57.332",117332
2019,3,"Chinese Grand Prix","Gasly","Pierre",21,7,"1:38.429",98429
2019,3,"Chinese Grand Prix","Gasly","Pierre",22,7,"1:38.947",98947
2019,3,"Chinese Grand Prix","Gasly","Pierre",23,6,"1:39.377",99377
2019,3,"Chinese Grand Prix","Gasly","Pierre",24,6,"1:38.513",98513
2019,3,"Chinese Grand Prix","Gasly","Pierre",25,6,"1:38.583",98583
2019,3,"Chinese Grand Prix","Gasly","Pierre",26,6,"1:38.382",98382
2019,3,"Chinese Grand Prix","Gasly","Pierre",27,6,"1:38.458",98458
2019,3,"Chinese Grand Prix","Gasly","Pierre",28,6,"1:38.854",98854
2019,3,"Chinese Grand Prix","Gasly","Pierre",29,6,"1:38.607",98607
2019,3,"Chinese Grand Prix","Gasly","Pierre",30,6,"1:38.967",98967
2019,3,"Chinese Grand Prix","Gasly","Pierre",31,6,"1:38.970",98970
2019,3,"Chinese Grand Prix","Gasly","Pierre",32,6,"1:38.972",98972
2019,3,"Chinese Grand Prix","Gasly","Pierre",33,6,"1:38.751",98751
2019,3,"Chinese Grand Prix","Gasly","Pierre",34,6,"1:38.788",98788
2019,3,"Chinese Grand Prix","Gasly","Pierre",35,6,"1:38.915",98915
2019,3,"Chinese Grand Prix","Gasly","Pierre",36,6,"1:38.362",98362
2019,3,"Chinese Grand Prix","Gasly","Pierre",37,6,"1:38.224",98224
2019,3,"Chinese Grand Prix","Gasly","Pierre",38,6,"1:38.412",98412
2019,3,"Chinese Grand Prix","Gasly","Pierre",39,6,"1:43.236",103236
